id,ftemp,age,educ,annualinc,marital,children,race,homeowner,state
1659004,1,36,16,99805.859,1,0,1,1,6
1663170,1,37,16,78500.695,1,3,1,1,6
1663171,1,36,16,85723.18,1,2,1,1,45
1663173,1,37,14,50253.535,1,3,1,1,29
1663174,1,40,15,112778.28,1,1,2,1,36
1663176,1,29,16,73042.93,1,0,1,0,6
1663178,1,35,12,84262.32,1,0,1,0,6
1668021,1,38,16,68952.523,1,2,1,1,16
1670001,1,51,5,6731.6362,1,0,2,0,42
1670008,0,24,12,2337.3738,2,0,2,0,17
1671001,1,58,12,40436.566,1,0,2,1,42
1679001,1,59,11,28842.023,1,1,2,1,41
1682005,1,40,14,63109.09,1,0,1,0,42
1682174,1,32,16,66615.148,1,0,1,1,42
1683001,1,56,16,79810.797,1,0,1,1,13
1684003,1,33,11,30385.857,1,2,1,1,34
1684004,1,31,12,64871.469,1,1,1,1,34
1684173,1,28,12,30385.857,1,3,1,1,34
1684176,1,35,17,52497.414,1,3,1,1,34
1687003,1,28,13,28983.434,1,2,1,1,24
1687171,1,25,13,43968.336,1,1,1,0,24
1689170,1,41,12,55031.125,1,1,1,1,12
1690001,1,49,12,46721.762,1,2,1,1,12
1690003,1,25,12,35060.605,1,1,1,1,12
1692001,0,57,13,15019.963,1,1,1,1,2
1692003,1,22,11,21036.363,1,2,1,0,5
1692004,1,42,12,26879.797,1,2,1,1,2
1695003,1,42,8,17969.729,1,4,1,0,13
1695005,1,40,12,58346.691,1,1,1,0,41
1695012,0,25,12,18979.475,2,0,1,0,13
1697003,1,39,10,25243.637,1,0,1,0,13
1697004,1,38,10,36112.422,1,3,1,1,30
1697176,1,32,9,37263.578,1,3,1,1,13
1698003,1,33,14,12916.327,1,2,1,1,13
1700171,1,40,12,60187.371,1,3,1,1,31
1700172,1,39,12,46981.211,1,3,1,1,13
1700173,1,42,16,51422.223,1,1,1,1,13
1701001,1,49,12,54075.141,1,1,1,1,5
1701172,1,28,12,43241.414,1,2,1,0,13
1709003,1,31,12,64569.949,1,0,1,1,16
1711001,1,44,12,54227.07,1,0,1,1,16
1711170,1,25,13,29217.172,1,2,1,0,16
1712002,1,48,9,61239.191,1,0,1,1,31
1717003,1,36,17,31554.545,2,0,1,0,4
1717004,1,34,11,30970.201,1,1,1,1,31
1717171,0,35,11,26057.041,1,1,1,1,31
1720004,1,34,12,44410.102,1,3,1,1,4
1720176,0,27,12,23329.326,1,1,1,0,4
1722005,1,35,17,29217.172,4,0,2,0,39
1722021,1,43,13,28808.131,1,2,2,0,39
1722172,1,42,12,50311.969,1,3,2,0,39
1723170,1,35,12,46747.473,1,3,1,1,45
1726170,1,38,16,55103.586,1,4,1,0,19
1730170,1,42,17,61995.332,1,0,1,1,4
1731001,1,51,12,79120.102,1,0,3,1,4
1731005,1,25,12,16361.616,2,0,1,0,4
1731171,1,30,12,38566.664,1,3,1,0,4
1731174,1,30,14,33891.918,1,3,5,1,4
1732174,1,27,12,11686.868,1,2,1,0,4
1733021,1,42,15,50721.008,1,1,1,0,4
1736021,1,42,17,56167.09,1,2,1,1,6
1739001,1,43,17,92092.523,1,0,1,1,5
1740003,1,35,13,35511.719,1,3,1,1,42
1740004,1,32,12,16478.484,2,0,1,1,42
1741001,1,48,17,134398.98,1,0,1,1,4
1749170,1,41,12,72575.453,1,2,1,1,23
1750001,1,49,16,45345.051,1,3,1,1,28
1750171,1,53,12,109065.36,1,0,1,1,20
1751001,1,54,17,1.1686869,1,0,1,1,34
1755170,1,52,14,29030.182,1,0,1,0,18
1756003,1,33,10,39735.352,1,3,1,1,9
1756170,1,34,12,42890.809,1,2,1,0,34
1756190,1,26,9,30385.857,1,3,1,0,3
1758001,1,52,8,47864.738,1,0,1,1,21
1758003,1,32,13,57499.391,1,0,1,1,42
1758004,1,31,10,66030.805,1,3,1,1,42
1758005,1,30,12,43960.156,1,1,1,0,21
1762001,1,50,10,40350.082,1,0,1,1,37
1762170,0,34,12,20452.02,1,2,1,1,37
1762174,1,36,12,47331.816,1,2,1,1,37
1763004,1,45,12,64628.383,1,3,1,1,37
1763005,1,38,13,55863.23,1,2,1,1,37
1763172,1,23,8,21660.441,1,2,1,0,37
1767001,0,59,12,45716.691,1,0,1,1,16
1767170,1,37,12,61940.402,1,2,1,1,16
1774001,1,49,12,64347.898,1,0,1,1,34
1775001,1,48,16,107273.77,1,0,1,1,5
1775170,1,47,17,93520.656,1,0,1,1,1
1775175,1,29,16,42056.363,1,3,1,1,13
1776004,1,30,12,75497.172,1,0,1,0,34
1776170,1,46,14,72458.586,1,1,1,1,34
1780001,1,42,16,82100.25,1,0,1,1,24
1782001,1,49,12,28808.131,1,2,1,1,24
1782003,1,24,13,25302.07,1,0,1,0,24
1782171,1,41,12,43533.586,1,0,1,1,24
1783001,1,44,17,94370.297,1,2,1,1,12
1786004,1,42,12,19867.676,1,4,1,1,14
1786005,1,37,12,22205.051,1,1,1,0,14
1786009,1,28,10,31554.545,4,0,1,0,14
1786021,1,40,11,21036.363,4,0,1,1,14
1786175,1,35,12,46747.473,1,2,1,1,14
1786185,1,45,12,80055.047,1,3,1,1,14
1786187,1,25,12,32723.232,1,3,1,1,14
1787001,1,48,11,1.1686869,1,0,1,1,24
1787003,1,28,12,77133.328,1,3,1,1,24
1787004,1,26,12,35060.605,1,3,1,1,24
1792003,1,29,12,46163.129,1,3,1,0,4
1794001,0,44,16,72879.313,1,1,1,1,31
1795003,1,35,17,60771.715,1,2,1,1,23
1795006,1,26,16,36229.293,1,0,1,1,23
1795171,1,28,14,44526.969,1,2,1,1,23
1797001,1,55,6,25944.848,1,0,2,1,23
1797003,1,29,14,18582.121,1,2,2,1,23
1798003,1,39,12,33079.68,1,3,1,0,23
1798005,1,34,12,21502.67,1,0,1,0,23
1798008,1,27,12,23700.969,1,1,1,0,23
1798009,1,26,12,41077.004,1,1,1,1,23
1798179,1,45,11,56096.969,1,0,1,1,23
1799001,1,58,8,32489.494,1,0,2,1,23
1799005,1,30,12,28048.484,4,0,2,1,23
1801021,1,45,12,61706.664,1,1,1,1,13
1802003,1,29,12,44705.777,1,4,1,1,21
1802004,1,24,10,934.94946,4,0,1,0,21
1803004,1,26,12,52590.906,2,1,2,0,19
1803175,1,35,12,28501.936,1,1,2,0,32
1805004,1,40,15,55021.777,1,3,1,0,12
1805005,1,35,12,90923.836,1,0,1,1,12
1807005,1,34,13,60109.07,1,4,1,1,12
1807171,1,38,16,38800.402,1,3,1,1,12
1810172,1,40,12,13416.525,1,4,1,0,4
1810178,1,38,12,37292.797,1,2,1,0,4
1813170,1,35,12,49084.848,1,2,1,0,4
1817172,1,44,15,61122.32,1,2,1,1,4
1821170,1,32,16,97585.352,1,2,1,0,32
1821172,1,33,15,49084.848,1,0,1,1,32
1822005,1,26,16,51401.184,1,2,2,0,32
1824001,1,44,16,86889.531,1,1,1,1,42
1830172,1,29,11,29988.504,1,1,1,0,21
1831002,1,34,16,74328.484,1,2,1,1,4
1831003,1,24,13,27113.535,1,0,1,0,35
1831171,1,53,12,56676.637,1,1,1,1,35
1837005,1,34,16,90806.969,2,0,1,1,49
1837006,1,29,12,35995.555,1,1,1,1,5
1837170,1,36,17,97962.836,1,2,1,1,5
1837171,1,36,16,150176.27,1,2,1,1,2
1841004,1,38,12,50721.008,1,4,1,1,6
1841170,1,42,17,82423.977,1,1,1,1,4
1841172,1,34,16,115933.73,1,0,1,0,38
1845004,1,28,16,76548.984,2,0,1,0,38
1845170,1,28,13,48033.027,1,2,1,1,38
1850004,1,34,12,43942.625,1,3,1,1,31
1850005,1,31,12,17530.303,5,0,1,0,31
1850170,1,41,13,65212.727,1,2,1,0,31
1852001,1,54,12,13813.879,1,1,1,1,42
1854170,1,38,12,64862.121,1,0,1,1,42
1855003,1,34,13,35060.605,1,0,1,0,42
1859003,1,40,17,222634.84,1,2,1,1,4
1859004,1,34,17,75380.305,1,2,1,1,31
1862002,1,39,13,71523.633,1,1,1,1,4
1866003,1,38,17,100098.03,1,2,1,1,9
1866004,1,35,16,47799.293,1,2,1,0,42
1866005,1,25,17,21606.682,2,0,1,0,24
1867004,1,40,17,51090.313,2,0,1,0,31
1867005,1,35,17,62407.879,1,3,1,1,17
1867170,1,44,13,67199.492,1,2,1,1,24
1873003,1,44,17,233737.38,1,2,1,1,9
1873004,1,40,16,32138.889,2,0,1,1,9
1878001,1,44,16,60771.715,1,0,1,1,16
1878170,1,46,14,107986.66,1,1,1,1,32
1879001,1,46,17,71815.805,5,0,1,0,41
1880172,1,40,12,47098.078,1,2,1,1,15
1887003,1,38,12,63109.09,1,2,1,1,31
1887004,0,34,12,65446.465,1,0,1,1,31
1887172,1,32,12,23967.43,1,3,1,1,31
1892172,1,36,8,31136.154,1,3,1,1,45
1892174,1,42,12,59170.613,1,1,1,1,45
1893003,1,35,12,63918.988,4,0,1,0,39
1893004,0,34,12,18932.727,1,3,1,0,39
1893006,1,30,13,53292.121,1,2,1,1,39
1893171,0,33,13,29122.508,1,1,1,1,39
1894170,1,42,13,76520.938,1,1,1,1,45
1897170,1,39,17,28282.221,1,1,1,0,9
1900021,1,57,12,39413.965,1,0,1,0,31
1901001,1,56,12,56096.969,1,0,1,1,9
1901003,1,32,12,32956.969,2,0,1,0,9
1901171,1,23,12,21059.736,1,2,1,0,9
1905003,1,33,16,64511.512,4,0,1,0,24
1905004,1,30,16,60771.715,4,0,1,1,24
1905005,1,27,16,43241.414,1,1,1,1,24
1906021,1,41,16,51655.957,1,0,1,0,3
1908001,1,54,12,42736.539,1,0,1,1,42
1908170,1,54,12,42540.199,1,0,1,1,42
1908174,1,35,16,108687.88,1,2,1,1,5
1909003,1,35,13,24659.293,1,1,1,1,41
1911001,0,57,11,59182.301,1,0,1,1,42
1911003,1,38,15,51071.613,1,3,1,1,42
1911004,1,36,12,73977.875,1,0,1,1,42
1911173,1,30,16,56594.828,1,0,1,0,4
1911176,1,29,16,23140,1,0,1,1,42
1914004,1,28,12,45578.785,1,0,1,1,34
1914170,1,31,12,49552.32,1,2,1,1,34
1915003,1,33,12,34565.082,1,1,2,0,34
1915004,1,32,15,68368.18,1,1,2,0,34
1917003,1,39,15,52590.906,1,2,1,0,36
1917173,0,31,12,20480.068,1,1,1,0,4
1918170,1,38,12,72961.117,1,2,1,1,4
1919003,1,36,16,73931.133,1,2,1,1,20
1919004,1,34,12,29596.994,1,4,1,1,20
1919006,1,30,13,49201.715,1,1,1,1,9
1919007,1,27,16,68952.523,1,0,1,1,20
1919171,1,38,13,71289.898,1,2,1,1,20
1919174,1,25,16,68076.008,1,0,1,1,20
1920001,1,60,12,82532.664,1,0,1,1,20
1920006,1,26,16,86716.563,1,0,1,1,20
1920170,1,36,12,42049.352,1,4,1,1,20
1920172,1,38,16,53142.527,1,0,1,1,20
1925001,1,41,16,41877.555,1,2,1,1,19
1926170,1,34,16,61741.727,1,1,1,1,2
1926173,1,28,12,53175.25,1,0,1,0,2
1928004,1,26,14,41566.684,1,0,1,0,4
1928172,1,25,17,72458.586,1,0,1,0,4
1930002,1,46,16,120141.01,1,2,1,1,5
1930003,1,43,16,88995.5,1,2,1,1,12
1930172,1,34,17,65621.766,1,2,1,1,12
1932005,1,32,11,39758.727,1,1,1,1,34
1932170,1,43,12,32793.352,1,2,1,1,34
1935003,1,29,12,53759.594,2,0,1,1,21
1935005,0,25,16,11686.868,2,0,1,0,21
1936001,1,48,12,65446.465,1,0,1,1,21
1936171,1,44,12,69536.867,1,1,1,1,21
1939001,1,48,14,81691.211,1,2,1,1,4
1945003,1,36,15,79942.852,1,0,1,1,4
1945021,1,43,15,98169.695,1,2,1,1,4
1947001,1,57,16,238412.11,1,0,1,1,31
1947004,1,27,17,84145.453,2,0,1,0,20
1947170,1,32,16,140242.42,1,0,1,1,29
1948171,1,38,17,548114.13,1,2,1,1,31
1954001,1,51,12,42423.332,1,0,2,0,31
1954003,1,28,12,46911.09,1,1,2,0,31
1955003,1,28,16,43825.758,2,0,1,0,31
1956001,1,52,16,37982.324,1,0,1,1,31
1956003,1,26,17,43393.344,2,0,1,0,31
1959003,1,36,16,38377.34,1,2,1,1,9
1959004,1,29,15,73885.547,1,0,1,1,37
1960003,1,39,16,165369.19,2,0,1,0,19
1960006,1,32,16,68688.398,2,0,1,0,20
1960170,1,37,17,46322.07,1,2,1,1,36
1961001,1,42,16,87534.641,1,1,1,1,21
1962004,1,35,14,42306.465,1,3,1,1,24
1962005,1,35,14,16945.959,2,0,1,0,24
1962173,1,48,9,50726.852,1,0,1,1,24
1964001,1,49,9,28866.564,1,0,1,0,10
1965171,1,39,14,97585.352,1,1,1,1,10
1967170,1,36,15,102545.26,1,1,1,1,10
1970001,1,53,12,62758.484,1,1,1,1,14
1970003,1,30,15,45169.746,5,0,1,0,45
1970004,1,29,12,100390.2,1,0,1,1,42
1970174,1,42,12,48288.973,1,0,1,0,27
1971004,1,31,12,30853.332,1,1,1,0,26
1971005,1,28,14,52590.906,1,2,1,1,14
1971171,1,33,14,83911.719,1,1,1,1,21
1972001,1,43,16,90222.625,1,0,1,1,3
1972170,1,34,13,68251.313,1,1,1,1,3
1973001,1,43,16,68952.523,4,1,1,0,3
1973173,1,30,16,71940.859,1,1,2,1,45
1975003,1,35,17,85547.875,1,0,1,0,20
1975005,1,29,16,65212.727,2,0,1,1,22
1977001,1,49,16,48248.066,1,0,1,1,24
1978001,1,46,12,53268.746,4,1,1,1,14
1979170,0,54,8,25711.111,1,0,1,1,3
1981004,0,33,17,38566.664,1,0,2,0,22
1985003,1,33,16,128628.01,4,0,1,1,41
1985004,1,27,14,24542.424,1,0,1,1,32
1985171,1,58,8,21408.006,1,0,1,1,32
1988003,1,44,13,111609.59,1,0,1,1,9
1988004,1,40,15,59579.656,1,2,1,1,9
1994007,1,24,12,1171.0242,2,0,2,0,21
1994171,1,40,12,71289.898,1,3,2,1,21
2000170,1,41,12,35002.172,1,1,1,1,34
2001001,1,43,14,557697.38,1,2,1,1,4
2003001,1,43,14,55774.41,1,4,1,0,36
2004003,1,39,12,102376.97,1,2,1,1,36
2004004,1,36,12,66813.828,1,3,1,1,36
2004177,1,38,12,21153.232,1,1,1,0,35
2005001,1,44,15,62331.914,4,0,1,0,4
2005170,1,38,12,48958.629,1,1,1,1,46
2011001,1,58,12,24128.709,1,0,1,1,13
2011004,1,30,12,45626.703,1,2,1,0,13
2011173,1,29,11,35676.504,1,2,1,0,13
2012001,1,48,16,85387.766,1,0,1,1,13
2012170,1,26,12,75380.305,1,0,1,1,5
2013003,1,26,12,48594,1,2,1,0,13
2016005,1,35,14,46780.195,2,0,1,1,12
2016171,1,41,13,45578.785,1,2,1,0,13
2016172,1,59,10,53759.594,1,0,1,1,13
2016176,1,31,12,45578.785,1,1,1,1,13
2017003,0,26,12,17530.303,1,2,1,1,21
2019001,1,55,12,121426.56,1,1,1,1,6
2019005,1,29,14,70471.82,1,0,1,1,6
2019174,1,29,14,50311.969,1,1,1,1,6
2022003,1,36,16,95247.977,1,2,1,1,31
2023170,1,45,14,71289.898,1,0,1,1,11
2028001,1,45,12,115115.66,1,1,1,1,4
2030005,1,38,14,49026.414,4,0,1,0,48
2030007,1,35,17,67316.359,1,2,1,1,48
2030172,1,41,15,147488.28,1,2,1,1,48
2030173,1,37,17,106817.98,1,2,1,1,48
2032001,1,52,8,23210.121,1,0,1,1,24
2032003,1,33,12,23958.08,1,4,1,1,24
2033003,1,38,16,11856.328,4,0,1,0,1
2033021,1,41,17,33082.02,4,0,1,1,1
2034001,1,52,12,44231.289,1,0,1,1,42
2034003,1,27,12,24542.424,2,0,1,1,42
2037001,0,55,12,43699.539,1,1,1,1,4
2046170,1,45,17,65212.727,1,2,1,1,45
2047170,1,36,16,53832.055,1,2,1,1,19
2048001,1,42,16,229997.56,1,2,1,1,42
2050004,1,36,15,59890.527,1,2,1,1,46
2050176,1,30,17,69186.258,1,0,1,1,46
2051001,1,45,12,60771.715,1,3,1,1,42
2053001,1,57,12,53408.988,1,0,1,1,36
2053003,1,37,16,51097.324,1,2,1,1,36
2053174,1,38,17,45394.133,1,1,1,1,36
2054170,1,32,17,82785.102,1,0,1,1,37
2055001,1,49,12,47331.816,1,0,1,1,37
2055174,1,25,12,36813.637,1,2,1,1,37
2055175,1,28,12,41260.488,1,2,1,1,37
2055176,1,49,12,74919.836,1,0,1,1,37
2059003,1,41,16,69127.828,1,1,1,1,24
2059021,1,45,16,78302.016,1,1,1,1,42
2060001,1,56,17,54694.543,1,0,1,1,35
2060170,1,28,15,51840.609,1,1,1,1,35
2062003,1,36,14,87943.688,4,0,1,1,12
2062173,1,32,12,42072.727,1,2,1,0,12
2067003,1,40,12,73159.797,1,3,1,1,24
2067004,1,35,10,75029.695,1,2,1,1,24
2067005,1,30,16,77542.375,1,1,1,1,24
2067021,1,42,14,57265.656,1,2,1,1,20
2069001,1,58,11,58130.484,1,0,1,1,32
2078001,1,45,12,75326.539,1,0,1,1,41
2078170,1,46,15,81061.289,1,1,1,1,41
2078173,1,26,12,32563.121,1,0,1,0,41
2079003,1,36,8,4557.8789,1,2,1,0,26
2079021,0,47,10,2337.3738,1,0,1,1,26
2080001,1,45,9,34396.793,1,0,1,1,26
2086003,1,36,17,170978.89,1,0,1,1,37
2086172,1,25,17,66069.375,1,0,1,1,37
2088001,1,52,12,118037.37,1,0,1,1,2
2088003,1,29,12,47834.352,1,1,1,1,2
2088172,1,30,12,231107.83,1,2,1,1,2
2090171,1,43,12,123179.59,1,0,1,1,31
2091001,1,53,12,68718.789,1,0,1,0,45
2092003,1,50,14,52596.75,1,0,1,1,23
2095001,1,62,12,43825.758,1,0,1,1,5
2095003,1,38,15,67990.695,1,2,1,1,5
2095004,1,35,14,26106.127,1,1,1,0,5
2101002,1,36,16,37795.332,2,0,1,1,35
2101003,1,33,13,12621.818,4,0,1,0,35
2103001,1,47,17,99542.898,1,0,1,1,4
2104001,1,49,12,56363.43,1,0,1,1,35
2104003,0,29,11,16653.787,4,0,1,0,35
2104171,1,28,13,21036.363,1,2,1,1,35
2105001,1,55,7,15777.272,4,0,1,1,35
2106003,1,24,11,24778.498,1,0,1,0,9
2108001,1,54,13,4382.5757,4,0,1,1,34
2108171,1,37,12,16431.736,1,3,1,1,34
2109173,1,28,17,129367.79,1,1,1,1,45
2117001,1,58,13,73568.836,1,0,1,1,29
2117004,1,28,12,35154.102,2,0,1,1,29
2117005,1,27,15,28048.484,2,0,1,1,29
2117170,1,28,12,74001.25,1,0,1,1,31
2119006,1,35,12,45578.785,1,2,1,1,24
2119007,1,33,12,23707.98,1,2,1,1,24
2119021,1,42,12,113830.1,1,1,1,1,22
2119170,1,42,15,39221.129,1,2,1,1,24
2124001,1,51,14,108337.27,1,1,1,1,32
2125170,1,31,12,28702.949,1,1,1,0,45
2125171,1,31,12,58807.152,1,2,1,1,45
2125172,1,31,12,56096.969,1,0,1,0,45
2126021,1,40,14,48266.766,1,3,1,1,19
2127003,1,29,16,51655.957,2,0,1,0,12
2128170,1,37,15,85956.914,1,1,1,1,45
2129001,1,53,14,33424.445,5,0,1,0,2
2129171,1,53,12,68134.445,1,0,1,1,9
2129174,1,32,11,91157.57,1,0,1,1,45
2129183,1,36,17,64277.777,1,0,1,1,2
2132001,1,49,17,94313.031,1,2,1,0,10
2133001,1,44,17,149358.17,1,4,1,1,19
2133173,1,39,16,120818.84,1,2,1,1,10
2137003,1,39,12,86056.258,1,2,1,1,10
2137004,1,37,12,64277.777,1,0,1,1,10
2137005,1,32,12,58668.078,2,0,1,0,10
2138003,1,38,17,101675.76,1,1,1,1,10
2143170,1,32,14,78302.016,1,3,1,1,21
2145001,1,42,14,28824.492,1,0,1,1,36
2146003,1,42,13,15076.061,4,0,1,1,50
2146004,1,35,16,28587.248,4,0,1,0,36
2150001,0,57,8,35426.402,1,0,1,1,37
2150003,1,28,12,34476.262,1,2,1,0,37
2151007,1,31,12,36813.637,1,1,1,1,37
2151008,1,29,12,18698.99,1,0,1,0,37
2151021,1,40,12,92443.133,1,2,1,1,45
2151173,1,36,17,45461.918,1,4,1,1,37
2151178,1,40,12,45578.785,1,1,1,1,37
2164171,1,40,17,67900.703,1,6,1,1,26
2164172,1,41,12,64387.633,1,3,1,1,5
2166004,1,38,12,39419.809,1,2,1,1,48
2170004,1,32,16,151578.69,1,0,1,0,31
2175003,1,36,17,135567.67,1,1,1,1,29
2175004,1,31,16,68251.313,2,0,1,1,31
2176004,1,30,16,234321.72,1,2,1,1,29
2177002,1,35,17,207441.92,1,1,1,1,4
2177006,1,29,14,116868.69,1,0,1,0,4
2178003,1,30,16,29217.172,2,0,1,0,9
2180004,1,35,14,45197.793,2,0,1,0,4
2180021,1,43,17,172872.16,1,2,1,1,4
2183001,1,54,17,67555.945,2,0,1,1,19
2183002,1,49,15,96154.875,1,0,1,1,10
2186003,1,36,12,36813.637,1,2,1,1,26
2187001,1,47,12,78886.359,1,0,1,1,14
2187003,1,27,12,12504.949,2,0,1,0,14
2188170,1,52,14,141411.11,1,0,1,1,42
2188174,1,37,12,236074.73,1,1,1,1,42
2191005,1,37,12,26879.797,2,0,2,0,32
2191173,1,40,12,136.73636,1,3,2,1,32
2194021,1,41,14,71289.898,1,0,1,0,34
2196001,1,55,9,19844.303,1,2,1,1,36
2196171,1,28,9,21036.363,1,2,1,1,36
2197171,1,38,15,29334.039,1,0,1,0,36
2197173,1,23,11,42259.715,1,1,1,0,36
2198004,1,35,17,76198.383,1,0,1,0,8
2198171,1,34,17,67783.836,1,2,1,1,36
2199004,1,37,12,67820.063,1,2,1,1,36
2201001,1,48,12,27814.746,4,0,1,0,36
2204001,1,47,12,32945.281,1,1,1,0,9
2204003,1,27,11,50883.457,1,1,1,1,37
2204004,0,24,10,13304.331,1,4,1,0,37
2204005,1,23,11,31219.131,1,1,1,0,37
2205003,1,43,12,31320.807,1,1,1,1,37
2205172,1,37,13,41196.211,1,2,1,1,37
2206003,1,37,14,52707.777,4,0,1,0,37
2206021,1,42,17,186405.55,1,0,1,1,19
2207021,1,42,17,95481.719,1,1,1,1,34
2209001,1,46,16,88691.641,1,0,1,1,34
2210021,1,46,16,62625.254,1,0,1,1,42
2212001,1,48,17,66396.602,1,1,1,1,9
2219003,1,40,12,32956.969,1,4,2,1,34
2222170,1,49,12,22789.393,1,0,1,1,4
2224003,1,44,13,59252.422,1,4,1,1,27
2224005,1,39,12,144099.09,1,1,1,1,4
2224007,1,30,11,33097.211,1,3,1,1,27
2224179,1,42,14,88060.555,1,2,1,1,4
2225003,1,33,13,64393.477,1,3,1,1,4
2225172,1,33,12,21036.363,1,2,1,1,48
2228001,1,57,16,116868.69,1,0,1,1,29
2228170,1,33,16,88820.203,1,2,1,1,31
2228171,1,31,14,93144.344,1,2,1,1,31
2228172,1,28,17,64394.645,1,1,1,0,37
2229003,1,41,16,99455.25,1,2,1,1,31
2232003,1,39,16,107846.42,1,2,1,1,37
2232004,1,32,15,101675.76,2,0,1,0,31
2237001,1,53,16,161804.69,1,0,1,1,31
2237003,1,24,17,23256.867,2,0,1,0,31
2238001,1,53,12,140635.09,1,0,1,1,31
2238003,1,29,17,63401.262,1,1,1,1,31
2240001,1,47,12,58434.344,4,0,1,1,12
2240171,1,27,13,45286.613,1,2,1,1,12
2243001,1,47,15,140242.42,1,0,1,1,4
2243171,1,25,17,67783.836,1,0,1,0,4
2244021,1,43,17,84881.727,1,2,1,0,4
2244022,1,41,16,110440.91,1,0,1,1,1
2246001,1,58,17,59603.027,1,0,1,1,19
2246004,1,32,12,34300.957,5,0,1,0,19
2246177,1,30,16,93202.773,1,0,1,0,9
2248170,1,38,12,53905.68,1,2,1,0,5
2250004,1,37,13,50143.676,1,3,1,1,14
2250005,1,36,12,42715.504,1,2,1,1,14
2250021,1,41,13,101728.34,1,2,1,1,24
2250172,1,37,13,42248.027,1,4,1,0,14
2250174,1,31,12,36501.598,1,3,1,0,14
2251001,1,59,17,120374.74,1,0,1,1,14
2251004,1,35,12,78886.359,1,2,1,1,14
2251006,1,29,12,66030.805,2,0,1,1,14
2251171,1,44,16,64219.344,1,4,1,0,14
2252172,1,27,12,43708.887,1,1,1,0,3
2253004,1,36,13,36417.449,1,3,1,1,3
2255001,1,42,17,118680.15,1,3,1,1,45
2256171,1,50,17,68433.625,1,1,1,1,3
2260001,0,56,12,22326.594,1,0,1,1,14
2260003,1,29,12,41371.516,1,2,1,1,14
2260004,1,24,12,40787.172,1,3,1,1,26
2260172,1,32,13,39151.008,1,3,1,1,26
2261003,1,41,12,33106.563,1,1,1,1,14
2261004,1,36,12,25009.898,1,2,1,1,14
2266001,1,57,16,142710.69,1,1,1,1,9
2266004,1,24,16,56564.441,1,0,1,1,9
2269021,1,44,16,71173.031,1,1,1,1,24
2271001,1,57,16,1.1686869,1,0,1,1,26
2271004,1,26,15,39976.102,1,1,1,1,26
2271170,1,28,16,54694.543,1,2,1,1,26
2272001,1,42,12,75513.531,1,0,2,1,42
2273004,1,33,15,73449.633,1,0,1,0,31
2277178,1,29,14,45578.785,1,2,1,1,34
2278021,1,41,16,104130,1,0,1,0,12
2278170,1,43,12,49084.848,1,2,1,1,34
2280003,1,33,17,183951.31,1,4,1,1,4
2280004,1,32,16,40424.879,1,3,1,0,11
2280006,1,28,16,40904.039,1,2,1,0,19
2280171,1,37,16,51737.766,1,3,1,1,43
2280176,1,55,14,70121.211,1,0,1,1,43
2281001,1,47,14,71336.648,1,0,1,0,2
2282003,1,31,14,16361.616,2,0,1,0,36
2282171,1,31,15,32629.736,1,0,1,0,36
2282172,1,33,13,106116.77,1,2,1,0,50
2285004,1,37,16,126919.39,1,0,1,1,2
2285005,1,35,16,122712.12,1,2,1,1,2
2288001,1,56,16,39852.223,4,0,1,1,2
2288172,1,33,12,76821.289,1,2,1,1,2
2288175,1,29,14,31320.807,1,1,1,1,2
2289001,1,47,16,104071.56,1,0,1,1,2
2290004,1,28,17,34055.535,1,1,2,0,42
2292001,1,53,11,47459.203,1,0,1,1,13
2292004,1,31,11,30385.857,4,0,1,0,13
2292178,1,27,16,52006.563,1,0,1,0,24
2292179,1,28,12,18517.844,1,1,1,0,13
2297170,1,43,16,99513.688,1,2,1,1,13
2297171,1,40,12,50370.402,1,1,1,1,13
2299004,1,38,16,81496.039,1,2,1,1,42
2299005,1,37,14,48383.637,1,2,1,1,40
2300001,1,52,17,75497.172,1,1,1,1,40
2302006,0,35,10,8686.8496,1,2,1,0,3
2302007,1,34,11,39749.375,1,2,1,0,3
2302009,1,29,10,6895.2524,1,0,1,1,3
2302010,1,27,11,27931.615,1,2,1,1,3
2302184,1,34,12,16456.279,1,2,1,0,3
2304170,1,46,17,51611.547,1,2,1,1,1
2304171,1,27,16,82041.813,1,0,1,1,48
2307001,1,44,17,64304.656,4,0,1,1,1
2308001,1,43,16,129139.9,1,0,1,1,22
2311005,1,25,12,18876.629,1,3,1,0,31
2311170,1,36,16,89152.109,1,3,1,1,31
2311171,1,48,8,32723.232,1,0,1,0,31
2312021,1,43,17,93202.773,1,2,1,1,48
2321004,0,31,12,20101.414,1,2,1,0,45
2321005,1,29,13,48500.504,4,0,1,0,45
2323003,1,23,12,39764.57,1,0,1,1,23
2323173,1,51,12,45840.574,1,1,1,0,23
2326003,1,39,16,75497.172,1,3,1,0,3
2326170,1,41,16,87885.25,1,3,1,1,17
2327004,1,30,12,34850.242,1,1,2,1,23
2330001,1,46,12,21036.363,5,0,1,0,39
2330003,1,26,15,38332.93,2,0,1,1,39
2334003,1,41,12,64511.512,1,2,1,1,48
2334004,1,39,13,62174.141,1,1,1,1,48
2335001,1,48,9,95264.336,1,0,1,1,32
2335003,0,24,13,24776.16,2,0,1,0,32
2335172,1,25,12,51807.887,1,0,1,0,19
2336170,1,43,14,82976.766,1,2,1,1,37
