id,week,strtyear,strtmnth,fruitveg,age_ref,educ_ref,gender_ref,fam_size,state
395724,1,2018,6,21.9200005531311,63,13,2,2,
395724,2,2018,6,10.86999988555908,63,13,2,2,
395725,1,2018,6,0,66,13,2,1,39
395725,2,2018,6,5.079999923706055,66,13,2,1,39
395727,1,2018,6,19.4399995803833,76,13,2,2,42
395727,2,2018,6,10.30868005752564,76,13,2,2,42
395729,1,2018,6,19.70999956130981,47,12,2,4,6
395729,2,2018,6,16.3600001335144,47,12,2,4,6
395731,1,2018,6,2.349999904632568,25,12,2,7,48
395731,2,2018,6,12.99507021903992,25,12,2,7,48
395736,1,2018,6,21.72999954223633,69,15,1,2,27
395736,2,2018,6,45.41999912261963,69,15,1,2,27
395737,1,2018,6,0,57,12,2,1,39
395737,2,2018,6,17.25000047683716,57,12,2,1,39
395739,1,2018,6,18.5,66,15,1,2,36
395739,2,2018,6,13,66,15,1,2,36
395740,1,2018,6,10.30999994277954,47,11,2,5,48
395740,2,2018,6,17.84000015258789,47,11,2,5,48
395742,1,2018,6,37.96999931335449,24,13,1,4,51
395742,2,2018,6,36.32999992370606,24,13,1,4,51
395743,1,2018,6,0,88,15,2,1,17
395743,2,2018,6,2.378890037536621,88,15,2,1,17
395744,1,2018,6,9.159999847412109,32,14,1,3,37
395744,2,2018,6,9.639999866485596,32,14,1,3,37
395749,1,2018,6,0,79,12,1,2,39
395749,2,2018,6,7.950000107288361,79,12,1,2,39
395750,1,2018,6,64.96000003814697,49,14,2,3,12
395750,2,2018,7,11.86000037193298,49,14,2,3,12
395752,1,2018,6,14.40841054916382,55,13,2,3,48
395752,2,2018,6,11.25000023841858,55,13,2,3,48
395754,1,2018,7,0,41,15,1,1,48
395754,2,2018,6,0,41,15,1,1,48
395756,1,2018,6,25.5905704498291,58,12,1,2,53
395756,2,2018,6,0,58,12,1,2,53
395757,1,2018,6,0,88,16,1,1,6
395757,2,2018,6,0,88,16,1,1,6
395759,1,2018,6,0,22,13,2,1,49
395759,2,2018,6,0,22,13,2,1,49
395761,1,2018,6,0,63,13,2,2,39
395761,2,2018,6,0,63,13,2,2,39
395765,1,2018,6,0,74,10,2,5,48
395765,2,2018,6,1.980000019073486,74,10,2,5,48
395771,1,2018,6,13.35000038146973,58,16,1,2,2
395771,2,2018,6,43.36999893188477,58,16,1,2,2
395772,1,2018,6,5.030000150203705,69,11,2,2,9
395772,2,2018,6,16.81999969482422,69,11,2,2,9
395773,1,2018,6,31.83032989501953,53,12,1,2,9
395773,2,2018,6,19.3149299621582,53,12,1,2,9
395775,1,2018,6,0,24,12,2,1,29
395775,2,2018,6,2.880419969558716,51,13,2,1,29
395776,1,2018,6,13.97874045372009,63,11,2,3,55
395776,2,2018,6,15.8899998664856,63,11,2,3,55
395777,1,2018,6,0,73,12,1,2,41
395777,2,2018,6,0,73,12,1,2,41
395778,1,2018,6,0,67,13,2,2,37
395778,2,2018,6,1.439999997615814,67,13,2,2,37
395780,1,2018,6,1.25,74,15,1,1,55
395780,2,2018,6,.6600000262260437,74,15,1,1,55
395783,1,2018,6,0,50,12,1,3,51
395783,2,2018,6,0,50,12,1,3,51
395785,1,2018,6,3.900000095367432,74,13,1,2,41
395785,2,2018,6,17.93000030517578,74,13,1,2,41
395786,1,2018,7,7.300000190734863,48,14,2,4,
395786,2,2018,7,2.730000019073486,48,14,2,4,
395789,1,2018,6,7.680000066757202,49,13,2,4,26
395789,2,2018,6,0,49,13,2,4,26
395790,1,2018,6,19.45002031326294,56,15,1,2,
395790,2,2018,6,42.79281902313232,56,15,1,2,
395794,1,2018,6,0,61,12,1,1,2
395794,2,2018,6,1.659999966621399,61,12,1,1,2
395796,1,2018,6,22.80999946594238,71,15,1,3,37
395796,2,2018,6,2.230000019073486,71,15,1,3,37
395799,1,2018,6,1.824259996414185,42,11,1,2,6
395799,2,2018,6,0,42,11,1,2,6
395804,1,2018,6,0,42,14,2,2,55
395804,2,2018,6,4.019999980926514,42,14,2,2,55
395809,1,2018,6,26.40999984741211,46,13,2,3,26
395809,2,2018,6,0,46,13,2,3,26
395810,1,2018,6,0,45,14,1,4,6
395810,2,2018,6,11.02707028388977,45,14,1,4,6
395811,1,2018,7,48.4534797668457,29,13,1,4,9
395811,2,2018,7,0,29,13,1,4,9
395812,1,2018,6,0,78,15,2,1,22
395812,2,2018,7,0,78,15,2,1,22
395813,1,2018,6,10.75999999046326,82,15,1,2,1
395813,2,2018,6,6.680000066757202,82,15,1,2,1
395814,1,2018,6,45.11999845504761,38,15,1,2,25
395814,2,2018,6,41.35000038146973,38,15,1,2,25
395816,1,2018,6,20.40000057220459,80,13,1,2,6
395816,2,2018,6,21.01605987548828,80,13,1,2,6
395818,1,2018,6,0,37,12,1,3,36
395818,2,2018,6,14.58384960889816,37,12,1,3,36
395822,1,2018,6,0,70,12,1,2,
395822,2,2018,6,4.070000171661377,70,12,1,2,
395825,1,2018,6,11.92000007629395,55,16,2,4,6
395825,2,2018,6,8.480000019073486,55,16,2,4,6
395826,1,2018,6,14.97999978065491,35,15,2,3,42
395826,2,2018,7,22.25,35,15,2,3,42
395827,1,2018,6,0,88,12,1,2,27
395827,2,2018,6,42.32999897003174,88,12,1,2,27
395829,1,2018,6,5.519999980926514,38,13,2,2,
395829,2,2018,7,0,38,13,2,2,
395834,1,2018,6,12.33999967575073,59,12,2,3,41
395834,2,2018,6,36.76000189781189,59,12,2,3,41
395836,1,2018,6,12.60797047615051,38,13,2,4,32
395836,2,2018,6,16.29592037200928,38,13,2,4,32
395837,1,2018,6,27.9768705368042,54,16,2,2,39
395837,2,2018,6,5.061200141906738,54,16,2,2,39
395838,1,2018,6,13.87999963760376,37,15,2,4,39
395838,2,2018,6,2.71999990940094,37,15,2,4,39
395839,1,2018,6,21.67999935150147,57,14,1,2,53
395839,2,2018,6,17.26999950408936,57,14,1,2,53
395842,1,2018,6,10.72999978065491,82,12,2,1,42
395842,2,2018,6,4.579999923706055,82,12,2,1,42
395843,1,2018,6,3.990000009536743,67,12,1,2,
395843,2,2018,6,3.47000002861023,67,12,1,2,
395844,1,2018,6,1.639999926090241,82,10,2,3,37
395844,2,2018,6,.5799999833106995,82,10,2,3,37
395846,1,2018,6,12.11999988555908,68,15,2,2,9
395846,2,2018,6,7.960000038146973,68,15,2,2,9
395851,1,2018,6,27.76999950408936,59,13,1,2,
395851,2,2018,6,34.60999870300293,59,13,1,2,
395853,1,2018,6,2.200000047683716,35,11,1,3,
395853,2,2018,6,5.889999866485596,35,11,1,3,
395856,1,2018,6,0,23,12,1,1,39
395856,2,2018,6,0,23,12,1,1,39
395857,1,2018,6,46.72000122070313,51,11,1,3,48
395857,2,2018,6,1.669999957084656,51,11,1,3,48
395866,1,2018,6,47.22976875305176,42,14,1,4,24
395866,2,2018,6,39.9390811920166,42,14,1,4,24
395869,1,2018,6,0,28,14,1,4,37
395869,2,2018,6,0,28,14,1,4,37
395871,1,2018,6,0,49,15,2,3,8
395871,2,2018,6,4.690000057220459,49,15,2,3,8
395872,1,2018,6,.2300000041723251,65,13,2,1,
395872,2,2018,6,9.510000228881836,65,13,2,1,
395877,1,2018,6,23.96999931335449,19,12,2,3,48
395877,2,2018,6,0,19,12,2,3,48
395879,1,2018,6,0,47,12,2,2,26
395879,2,2018,7,0,47,12,2,2,26
395880,1,2018,6,0,43,14,2,6,49
395880,2,2018,7,38.15202045440674,43,14,2,6,49
395881,1,2018,6,0,61,11,1,2,
395881,2,2018,6,0,61,11,1,2,
395882,1,2018,6,50.28000068664551,38,16,1,4,37
395882,2,2018,6,8.020000219345093,38,16,1,4,37
395884,1,2018,6,0,55,10,1,1,
395884,2,2018,7,0,55,10,1,1,
395888,1,2018,6,0,38,13,1,1,15
395888,2,2018,6,0,38,13,1,1,15
395889,1,2018,6,38.31999969482422,30,16,1,2,6
395889,2,2018,6,6.019999980926514,30,16,1,2,6
395891,1,2018,6,0,54,16,1,1,48
395891,2,2018,7,0,54,16,1,1,48
395892,1,2018,6,2.670000076293945,37,13,2,7,49
395892,2,2018,6,2.197740077972412,37,13,2,7,49
395893,1,2018,6,1.110000014305115,68,13,1,1,
395893,2,2018,6,0,68,13,1,1,
395894,1,2018,6,0,34,12,2,5,22
395894,2,2018,6,0,34,12,2,5,22
395897,1,2018,6,0,55,16,2,1,12
395897,2,2018,7,0,55,16,2,1,12
395900,1,2018,6,24.98000049591065,52,15,2,1,12
395900,2,2018,6,0,52,15,2,1,12
395904,1,2018,6,5.829999923706055,70,12,2,2,39
395904,2,2018,6,12.70999979972839,70,12,2,2,39
395906,1,2018,6,32.52999973297119,79,15,2,2,53
395906,2,2018,6,85.68605041503906,79,15,2,2,53
395909,1,2018,6,41.56999969482422,71,13,2,2,53
395909,2,2018,6,27.15999984741211,71,13,2,2,53
395912,1,2018,6,4.550000071525574,47,14,2,1,48
395912,2,2018,6,10.44999980926514,47,14,2,1,48
395913,1,2018,6,9.340000152587891,59,14,1,4,28
395913,2,2018,6,15.71000003814697,59,14,1,4,28
395916,1,2018,6,0,69,14,2,2,17
395916,2,2018,6,0,69,14,2,2,17
395918,1,2018,6,31.73000001907349,62,15,1,2,
395918,2,2018,6,20.73000001907349,62,15,1,2,
395923,1,2018,6,0,31,12,1,1,13
395923,2,2018,6,0,31,12,1,1,13
395924,1,2018,6,18.05998992919922,42,10,1,1,
395924,2,2018,7,5.150000095367432,42,10,1,1,
395929,1,2018,6,3.680000066757202,54,14,2,2,45
395929,2,2018,6,8.890000104904175,54,14,2,2,45
395930,1,2018,6,5.710000038146973,71,13,2,1,48
395930,2,2018,6,0,71,13,2,1,48
395932,1,2018,6,1.385579943656921,56,13,1,2,6
395932,2,2018,6,2.798559904098511,56,13,1,2,6
395935,1,2018,6,7.525220155715942,70,11,2,2,
395935,2,2018,6,16.52999997138977,70,11,2,2,
395937,1,2018,6,3.570000112056732,49,13,2,2,12
395937,2,2018,6,9.989999771118164,49,13,2,2,12
395938,1,2018,6,12.76000022888184,43,15,2,3,49
395938,2,2018,6,11.66000032424927,43,15,2,3,49
395942,1,2018,6,18.28049993515015,36,14,2,6,49
395942,2,2018,6,44.96867942810059,36,14,2,6,49
395947,1,2018,6,15.70999956130981,73,16,2,1,4
395947,2,2018,6,16.13000011444092,73,16,2,1,4
395950,1,2018,6,16.29000091552734,36,15,1,2,17
395950,2,2018,6,19.60000038146973,36,15,1,2,17
395951,1,2018,6,16.6399998664856,76,12,2,1,36
395951,2,2018,7,12.57999992370606,76,12,2,1,36
395953,1,2018,6,17.15999984741211,70,13,2,3,25
395953,2,2018,6,56.10999870300293,70,13,2,3,25
395954,1,2018,6,32.90999984741211,36,15,2,2,6
395954,2,2018,6,31.31999969482422,36,15,2,2,6
395955,1,2018,6,8.439999580383301,31,13,1,3,48
395955,2,2018,6,5.980000019073486,31,13,1,3,48
395957,1,2018,6,0,71,15,2,2,6
395957,2,2018,7,0,71,15,2,2,6
395958,1,2018,6,7.110000133514404,42,13,1,2,
395958,2,2018,6,0,42,13,1,2,
395963,1,2018,6,0,43,15,2,2,29
395963,2,2018,7,0,43,15,2,2,29
395964,1,2018,6,34.07000064849854,69,16,1,2,53
395964,2,2018,6,16.30000019073486,69,16,1,2,53
395966,1,2018,6,11.08000040054321,43,12,2,5,49
395966,2,2018,6,0,43,12,2,5,49
395967,1,2018,6,0,75,12,2,1,48
395967,2,2018,6,2.039999961853027,75,12,2,1,48
395968,1,2018,6,11.03000020980835,66,12,2,1,12
395968,2,2018,7,6.47000002861023,66,12,2,1,12
395970,1,2018,6,0,35,12,1,5,4
395970,2,2018,6,0,35,12,1,5,4
395971,1,2018,6,15.15999984741211,46,16,2,2,51
395971,2,2018,6,11.75,46,16,2,2,51
395972,1,2018,6,7.158760070800781,56,13,1,3,4
395972,2,2018,7,6.970000267028809,56,13,1,3,4
395976,1,2018,6,4.260000109672546,29,10,1,8,6
395976,2,2018,6,5.97000002861023,29,10,1,8,6
395977,1,2018,6,4.759999990463257,68,15,1,2,
395977,2,2018,6,8.039999961853027,68,15,1,2,
395982,1,2018,6,99.10827255249023,44,14,1,6,9
395982,2,2018,6,26.84999942779541,44,14,1,6,9
395983,1,2018,6,5.28000020980835,69,13,2,1,51
395983,2,2018,6,19.35000085830689,69,13,2,1,51
395985,1,2018,6,70.64048004150391,39,15,2,4,12
395985,2,2018,6,0,39,15,2,4,12
395986,1,2018,6,54.08000087738037,38,15,2,6,20
395986,2,2018,6,9.600000381469727,38,15,2,6,20
395988,1,2018,6,11.11999988555908,55,13,1,2,27
395988,2,2018,6,35.07000064849854,55,13,1,2,27
395990,1,2018,6,25.05000019073486,70,16,2,2,12
395990,2,2018,6,8.079999923706055,70,16,2,2,12
395992,1,2018,6,0,24,13,2,2,20
395992,2,2018,6,3.810000061988831,24,13,2,2,20
395994,1,2018,6,31.41000080108643,44,15,1,1,26
395994,2,2018,6,0,44,15,1,1,26
395996,1,2018,6,0,44,15,2,2,51
395996,2,2018,6,0,44,15,2,2,51
395997,1,2018,6,17.15692973136902,65,14,1,1,
395997,2,2018,6,0,65,14,1,1,
395999,1,2018,6,0,38,11,1,2,6
395999,2,2018,6,0,38,11,1,2,6
396000,1,2018,7,0,61,12,2,3,37
396000,2,2018,7,0,61,12,2,3,37
396002,1,2018,6,13.46000051498413,32,15,1,4,36
396002,2,2018,6,13.98000001907349,32,15,1,4,36
396004,1,2018,7,0,63,10,2,1,36
396004,2,2018,7,16.73085975646973,63,10,2,1,36
396005,1,2018,6,10.06280994415283,35,15,1,2,11
396005,2,2018,6,4.964849829673767,35,15,1,2,11
396009,1,2018,6,24.89000034332275,50,16,2,4,27
396009,2,2018,7,9.710000038146973,50,16,2,4,27
396010,1,2018,6,13.72000026702881,88,11,2,8,17
396010,2,2018,6,0,88,11,2,8,17
396012,1,2018,6,4.010000228881836,25,12,1,4,40
396012,2,2018,6,24.03999996185303,25,12,1,4,40
396013,1,2018,6,13.01000022888184,27,11,2,2,51
396013,2,2018,6,11.61999988555908,27,11,2,2,51
396015,1,2018,6,34.10412883758545,48,14,1,7,6
396015,2,2018,6,30.25584983825684,48,14,1,7,6
396019,1,2018,6,0,21,13,2,1,49
396019,2,2018,6,7.110000133514404,21,13,2,1,49
396025,1,2018,6,1.519999980926514,30,15,1,1,37
396025,2,2018,6,10.35000038146973,30,15,1,1,37
396026,1,2018,6,0,42,12,1,4,
396026,2,2018,6,15.54999971389771,42,12,1,4,
396029,1,2018,6,6.980000019073486,82,12,2,2,26
396029,2,2018,6,1,82,12,2,2,26
396030,1,2018,7,4.070000171661377,76,14,2,2,55
396030,2,2018,7,38.9900016784668,76,14,2,2,55
396033,1,2018,6,20.84745943546295,58,15,1,2,13
396033,2,2018,6,24.11999988555908,58,15,1,2,13
396034,1,2018,6,0,39,13,2,3,12
396034,2,2018,6,0,39,13,2,3,12
396035,1,2018,6,0,40,14,1,2,37
396035,2,2018,6,20.42999935150147,40,14,1,2,37
396038,1,2018,6,.6899999976158142,25,11,2,2,12
396038,2,2018,6,0,25,11,2,2,12
396039,1,2018,6,42.17999839782715,34,13,1,3,12
396039,2,2018,6,35.14999961853027,34,13,1,3,12
396040,1,2018,6,12.33999967575073,61,11,2,2,
396040,2,2018,6,19.13000011444092,61,11,2,2,
396043,1,2018,6,18.38999938964844,81,10,1,3,12
396043,2,2018,6,0,81,10,1,3,12
396044,1,2018,6,0,65,13,1,1,
396044,2,2018,6,0,65,13,1,1,
396046,1,2018,6,2.25,37,14,2,3,25
396046,2,2018,6,11.30943012237549,37,14,2,3,25
396047,1,2018,6,0,58,13,2,2,49
396047,2,2018,6,14.29999971389771,58,13,2,2,49
396048,1,2018,6,8.72000002861023,42,15,1,2,21
396048,2,2018,6,9.750000447034836,42,15,1,2,21
396050,1,2018,6,3.819999933242798,19,12,2,2,48
396050,2,2018,6,5.179999768733978,19,12,2,2,48
396054,1,2018,6,27.3100004196167,31,16,2,2,55
396054,2,2018,6,1,31,16,2,2,55
396055,1,2018,6,35.88999938964844,55,15,1,4,15
396055,2,2018,6,24.51000070571899,55,15,1,4,15
396056,1,2018,7,31.5,36,13,2,2,47
396056,2,2018,7,19.44999980926514,36,13,2,2,47
396060,1,2018,6,1.789999961853027,70,12,2,2,36
396060,2,2018,6,14.55000042915344,70,12,2,2,36
396061,1,2018,6,4.239999771118164,55,15,2,2,18
396061,2,2018,7,17.57000064849854,55,15,2,2,18
396062,1,2018,6,27.62000036239624,72,15,2,2,6
396062,2,2018,6,19.72999954223633,72,15,2,2,6
396065,1,2018,6,0,16,11,1,3,36
396065,2,2018,6,0,16,11,1,3,36
396068,1,2018,6,23.5,38,12,1,1,6
396068,2,2018,6,4,38,12,1,1,6
396069,1,2018,6,29.9500002861023,67,13,1,2,31
396069,2,2018,6,65.55999946594238,67,13,1,2,31
396074,1,2018,6,3.049999952316284,65,15,1,2,49
396074,2,2018,6,51.17999839782715,65,15,1,2,49
396075,1,2018,6,165.5285339355469,39,12,1,8,42
396075,2,2018,6,113.6332778930664,39,12,1,8,42
396077,1,2018,6,31.6124792098999,58,15,2,2,47
396077,2,2018,6,32.83171081542969,58,15,2,2,47
396078,1,2018,6,0,43,14,1,2,32
396078,2,2018,6,3.990000009536743,43,14,1,2,32
396080,1,2018,6,19.23991012573242,57,15,1,3,49
396080,2,2018,6,0,57,15,1,3,49
396082,1,2018,6,35.40766906738281,46,16,2,2,25
396082,2,2018,6,56.93037986755371,46,16,2,2,25
396083,1,2018,6,20.43999934196472,71,15,2,2,36
396083,2,2018,6,12.48000013828278,71,15,2,2,36
396085,1,2018,6,0,45,15,1,4,8
396085,2,2018,6,56.29999923706055,45,15,1,4,8
396087,1,2018,6,39.55999946594238,66,11,1,4,37
396087,2,2018,6,28.13000011444092,66,11,1,4,37
396089,1,2018,6,4.460000038146973,42,12,2,3,
396089,2,2018,6,20.82999992370606,42,12,2,3,
396091,1,2018,6,4.579999923706055,38,16,2,4,6
396091,2,2018,6,36.98742008209229,38,16,2,4,6
396093,1,2018,6,6.790000051259995,68,15,2,1,
396093,2,2018,6,4.380000114440918,68,15,2,1,
396094,1,2018,6,14.66999959945679,40,12,2,2,12
396094,2,2018,6,19.21800994873047,40,12,2,2,12
396097,1,2018,6,0,60,11,1,1,12
396097,2,2018,6,0,60,11,1,1,12
396099,1,2018,6,0,38,13,2,4,39
396099,2,2018,6,12.30999970436096,38,13,2,4,39
396100,1,2018,6,16,25,13,2,4,
396100,2,2018,6,36.16854095458984,25,13,2,4,
396102,1,2018,6,14.75999975204468,79,15,2,1,26
396102,2,2018,7,4.220000088214874,79,15,2,1,26
396106,1,2018,6,4.75000011920929,42,12,1,1,17
396106,2,2018,6,0,42,12,1,1,17
396107,1,2018,6,19.24000024795532,64,12,1,2,39
396107,2,2018,6,32.05000019073486,64,12,1,2,39
396109,1,2018,6,3.671720027923584,33,13,2,4,51
396109,2,2018,6,28.40999889373779,33,13,2,4,51
396112,1,2018,6,0,61,15,1,3,22
396112,2,2018,6,27.52999973297119,61,15,1,3,22
396116,1,2018,6,0,53,12,1,1,
396116,2,2018,7,0,53,12,1,1,
396118,1,2018,6,11.20999979972839,71,15,1,2,13
396118,2,2018,6,4.96999979019165,71,15,1,2,13
396119,1,2018,6,5.450000047683716,68,15,2,1,39
396119,2,2018,6,0,68,15,2,1,39
396121,1,2018,6,4.670000076293945,88,12,2,1,45
396121,2,2018,6,10.47000026702881,88,12,2,1,45
396122,1,2018,7,19.60000038146973,39,15,1,4,36
396122,2,2018,7,7,39,0,1,4,36
396128,1,2018,6,9.199999809265137,72,12,1,3,
396128,2,2018,6,19.09000062942505,72,12,1,3,
396132,1,2018,6,4.585799932479858,72,15,2,2,48
396132,2,2018,6,13.00004005432129,72,15,2,2,48
396133,1,2018,6,0,60,13,2,2,
396133,2,2018,6,5.53000020980835,60,13,2,2,
396135,1,2018,7,0,57,11,2,3,48
396135,2,2018,7,0,57,11,2,3,48
396139,1,2018,7,0,46,16,2,2,48
396139,2,2018,7,0,46,16,2,2,48
396142,1,2018,6,11.6300003528595,38,11,2,1,41
396142,2,2018,6,0,38,11,2,1,41
396143,1,2018,6,0,88,11,1,1,47
396143,2,2018,6,0,88,11,1,1,47
396150,1,2018,6,14.81000018119812,76,12,2,1,
396150,2,2018,6,2.40000008046627,76,12,2,1,
396151,1,2018,6,15.53000020980835,52,13,2,2,4
396151,2,2018,7,0,52,13,2,2,4
396155,1,2018,6,9.46999979019165,63,12,2,1,26
396155,2,2018,6,11.53999996185303,63,12,2,1,26
396156,1,2018,6,6,44,16,2,1,
396156,2,2018,6,0,44,16,2,1,
396157,1,2018,6,31.46000003814697,23,13,2,1,53
396157,2,2018,6,26.93000030517578,23,13,2,1,53
396161,1,2018,6,14.92000007629395,74,16,1,1,37
396161,2,2018,6,8.489999771118164,74,16,1,1,37
396162,1,2018,6,41.73999977111816,45,16,1,3,6
396162,2,2018,6,0,45,16,1,3,6
396163,1,2018,6,3,62,16,1,2,26
396163,2,2018,6,0,62,16,1,2,26
396166,1,2018,6,55.32999801635742,71,16,1,2,25
396166,2,2018,6,86.72000122070313,71,16,1,2,25
396167,1,2018,6,11.06999969482422,61,14,1,1,37
396167,2,2018,6,6.360000133514404,61,14,1,1,37
396170,1,2018,6,6,44,15,2,4,55
396170,2,2018,6,0,44,15,2,4,55
396175,1,2018,6,27.42999935150147,40,13,1,1,26
396175,2,2018,6,24.79999971389771,40,13,1,1,26
396181,1,2018,6,0,61,15,1,1,29
396181,2,2018,6,0,61,15,1,1,29
396182,1,2018,6,49.64496994018555,45,12,1,2,6
396182,2,2018,6,53.71828079223633,45,12,1,2,6
396185,1,2018,6,52.95261001586914,53,12,1,2,17
396185,2,2018,6,12.32999992370606,53,12,1,2,17
396194,1,2018,6,27.66999959945679,74,13,2,3,22
396194,2,2018,6,0,74,13,2,3,22
396195,1,2018,6,0,66,13,2,1,48
396195,2,2018,6,1.480000019073486,66,13,2,1,48
396196,1,2018,6,68.27999877929688,37,13,2,5,40
396196,2,2018,6,116.7667288780212,37,13,2,5,40
396197,1,2018,6,13.31999969482422,49,16,1,2,25
396197,2,2018,6,0,49,16,1,2,25
396198,1,2018,6,0,68,15,1,2,31
396198,2,2018,6,0,68,15,1,2,31
396199,1,2018,6,15.34999990463257,34,12,2,3,
396199,2,2018,7,4.799999952316284,34,12,2,3,
396200,1,2018,6,0,71,10,1,1,22
396200,2,2018,7,0,71,10,1,1,22
396201,1,2018,6,.4399999976158142,65,13,1,1,10
396201,2,2018,6,5.78000020980835,65,13,1,1,10
396205,1,2018,6,19.66000032424927,48,13,2,3,19
396205,2,2018,6,29.3700008392334,48,13,2,3,19
396206,1,2018,6,0,40,15,1,3,22
396206,2,2018,6,0,40,15,1,3,22
396207,1,2018,6,5.579999923706055,60,12,2,2,48
396207,2,2018,6,12.63963985443115,60,12,2,2,48
396208,1,2018,6,31,35,11,1,2,6
396208,2,2018,6,19.48999977111816,35,11,1,2,6
396211,1,2018,6,0,88,12,1,2,15
396211,2,2018,6,29.76000082492828,88,12,1,2,15
396212,1,2018,6,0,41,12,1,2,8
396212,2,2018,6,110,41,12,1,2,8
396214,1,2018,6,19.98723983764648,69,12,2,2,48
396214,2,2018,6,4.953189969062805,69,12,2,2,48
396217,1,2018,6,27.23999905586243,70,13,2,2,20
396217,2,2018,7,10.10000038146973,70,13,2,2,20
396223,1,2018,6,0,65,14,1,1,55
396223,2,2018,6,0,65,14,1,1,55
396224,1,2018,6,7.849999904632568,65,13,2,1,18
396224,2,2018,6,15.58999991416931,65,13,2,1,18
396227,1,2018,6,3.094899892807007,26,15,2,4,26
396227,2,2018,6,4.080970048904419,26,15,2,4,26
396236,1,2018,6,0,23,15,2,1,22
396236,2,2018,7,0,23,15,2,1,22
396237,1,2018,6,4.459999918937683,27,15,1,1,6
396237,2,2018,6,0,27,15,1,1,6
396240,1,2018,6,1.889999985694885,50,16,2,5,12
396240,2,2018,6,11.30000019073486,50,16,2,5,12
396241,1,2018,6,59,75,12,1,2,42
396241,2,2018,7,38.35310935974121,75,12,1,2,42
396243,1,2018,7,5.625500082969666,38,14,1,3,
396243,2,2018,7,8.921400308609009,38,14,1,3,
396244,1,2018,6,17.3299994468689,30,13,2,4,37
396244,2,2018,6,3.049999952316284,30,13,2,4,37
396246,1,2018,6,16.18869018554688,72,16,2,2,51
396246,2,2018,6,26.30999946594238,61,11,2,2,51
396247,1,2018,6,1.210000038146973,60,12,1,1,51
396247,2,2018,6,.9100000262260437,60,12,1,1,51
396249,1,2018,6,0,33,14,1,1,36
396249,2,2018,6,9.75,33,14,1,1,36
396250,1,2018,6,2.810000061988831,57,12,2,2,12
396250,2,2018,7,8.029999971389771,58,12,2,2,12
396252,1,2018,6,29.30638980865479,43,16,1,4,6
396252,2,2018,6,18.97387027740479,43,16,1,4,6
396253,1,2018,6,0,22,13,2,2,42
396253,2,2018,6,0,22,13,2,2,42
396254,1,2018,6,39.20000076293945,38,11,2,9,24
396254,2,2018,6,79.81999969482422,38,11,2,9,24
396256,1,2018,6,17.09235954284668,54,12,2,1,36
396256,2,2018,6,0,54,12,2,1,36
396257,1,2018,6,14.24999952316284,59,13,2,2,31
396257,2,2018,7,16.8600001335144,59,13,2,2,31
396258,1,2018,6,1.029999971389771,20,13,1,1,49
396258,2,2018,6,6.669999837875366,20,13,1,1,49
396259,1,2018,6,0,50,12,1,4,42
396259,2,2018,6,97.18000221252441,50,12,1,4,42
396262,1,2018,6,0,37,12,2,1,22
396262,2,2018,6,0,37,12,2,1,22
396263,1,2018,6,0,50,15,1,2,13
396263,2,2018,6,10.5,50,15,1,2,13
396266,1,2018,6,4.150000095367432,62,15,2,2,1
396266,2,2018,6,14.27999997138977,62,15,2,2,1
396270,1,2018,6,41.83999872207642,72,12,2,2,39
396270,2,2018,6,52.91999912261963,72,12,2,2,39
396272,1,2018,6,10.59000015258789,56,16,1,3,51
396272,2,2018,6,37.03999948501587,56,16,1,3,51
396274,1,2018,7,0,55,15,1,2,12
396274,2,2018,7,0,55,15,1,2,12
396275,1,2018,6,0,25,13,1,5,28
396275,2,2018,6,6.279999732971191,25,13,1,5,28
396279,1,2018,6,0,17,12,2,4,1
396279,2,2018,6,59.27000045776367,17,12,2,4,1
396281,1,2018,6,19.5,67,13,1,2,32
396281,2,2018,6,6.849999904632568,67,13,1,2,32
396283,1,2018,6,28.11000061035156,62,16,1,1,24
396283,2,2018,6,22.1899995803833,62,16,1,1,24
396284,1,2018,6,30.15153968334198,44,13,2,5,49
396284,2,2018,6,3.089999914169312,44,13,2,5,49
396285,1,2018,6,0,54,15,2,2,26
396285,2,2018,6,17.71999979019165,54,15,2,2,26
396288,1,2018,6,5.489999771118164,60,12,1,3,2
396288,2,2018,6,11.77000045776367,60,12,1,3,2
396289,1,2018,6,32.35999965667725,31,12,1,6,32
396289,2,2018,7,22.9946893453598,31,12,1,6,32
396291,1,2018,6,0,30,12,1,4,8
396291,2,2018,6,7.421050071716309,30,12,1,4,8
396292,1,2018,6,0,60,14,2,2,6
396292,2,2018,6,0,60,14,2,2,6
396293,1,2018,6,22.59999895095825,56,15,2,2,47
396293,2,2018,6,18.69000053405762,56,15,2,2,47
396295,1,2018,6,10.63000011444092,26,15,2,2,49
396295,2,2018,6,7.260000228881836,26,15,2,2,49
396302,1,2018,6,0,44,15,1,5,36
396302,2,2018,6,18.55579948425293,44,15,1,5,36
396304,1,2018,6,3.990000009536743,47,12,1,1,6
396304,2,2018,6,2,47,12,1,1,6
396305,1,2018,6,20.22000026702881,38,16,2,1,6
396305,2,2018,6,34.63000011444092,38,16,2,1,6
396306,1,2018,6,59.91001033782959,55,11,2,4,22
396306,2,2018,6,32.92815971374512,59,15,2,4,22
396309,1,2018,6,0,35,12,2,3,41
